,0
1551,2018-11-18 17:12:06-08:00
1552,2018-11-18 17:11:05-08:00
1553,2018-11-18 17:09:50-08:00
1554,2018-11-18 10:55:06-08:00
1555,2018-11-18 10:41:32-08:00
1556,2018-11-17 23:18:14-08:00
1557,2018-11-17 23:16:28-08:00
1558,2018-11-17 23:10:35-08:00
1559,2018-11-17 23:05:32-08:00
1560,2018-11-17 23:04:11-08:00
1561,2018-11-17 22:51:21-08:00
1562,2018-11-17 22:47:36-08:00
1563,2018-11-17 22:39:57-08:00
1564,2018-11-17 22:26:50-08:00
1565,2018-11-17 22:09:42-08:00
1566,2018-11-17 18:48:45-08:00
1567,2018-11-17 14:45:24-08:00
1568,2018-11-17 10:15:27-08:00
1569,2018-11-17 09:50:56-08:00
1570,2018-11-16 18:38:25-08:00
1571,2018-11-16 18:25:58-08:00
1572,2018-11-05 22:18:41-08:00
1573,2018-11-04 20:51:39-08:00
1574,2018-11-04 20:51:02-08:00
1575,2018-10-30 23:10:18-07:00
1576,2018-10-30 18:11:53-07:00
1577,2018-10-29 21:34:35-07:00
1578,2018-10-29 21:34:06-07:00
1579,2018-10-29 21:29:49-07:00
1580,2018-10-29 19:08:57-07:00
1581,2018-10-29 19:06:26-07:00
1582,2018-10-29 18:20:10-07:00
1583,2018-10-29 18:17:39-07:00
1584,2018-10-29 17:53:30-07:00
1585,2018-10-29 17:49:29-07:00
1586,2018-10-28 16:54:44-07:00
1587,2018-10-26 21:24:09-07:00
1588,2018-10-26 20:39:59-07:00
1589,2018-10-26 20:39:49-07:00
1590,2018-10-26 20:26:46-07:00
1591,2018-10-26 20:19:17-07:00
1592,2018-10-26 19:48:21-07:00
1593,2018-10-26 19:27:21-07:00
1594,2018-10-25 00:05:48-07:00
1595,2018-10-24 22:20:26-07:00
1596,2018-10-24 22:07:25-07:00
1597,2018-10-24 22:03:52-07:00
1598,2018-10-24 21:20:46-07:00
1599,2018-10-24 18:46:09-07:00
1600,2018-10-24 18:37:57-07:00
1601,2018-10-23 22:36:36-07:00
1602,2018-10-23 22:21:35-07:00
1603,2018-10-22 19:22:20-07:00
1604,2018-09-27 20:11:51-07:00
1605,2018-09-27 20:07:42-07:00
1606,2018-09-27 19:54:20-07:00
1607,2018-09-25 19:58:10-07:00
1608,2018-09-22 12:16:40-07:00
1609,2018-09-22 12:13:02-07:00
1610,2018-09-22 12:04:52-07:00
1611,2018-09-22 11:55:52-07:00
1612,2018-09-22 11:51:14-07:00
1613,2018-09-22 11:46:59-07:00
1614,2018-09-22 11:33:11-07:00
1615,2018-09-22 11:22:25-07:00
1616,2018-09-22 11:16:49-07:00
1617,2018-09-22 10:30:58-07:00
1618,2018-09-22 10:17:52-07:00
1619,2018-09-20 19:22:19-07:00
1620,2018-09-13 18:11:09-07:00
1621,2018-09-13 18:05:07-07:00
1622,2018-09-13 18:04:54-07:00
1623,2018-09-12 21:20:08-07:00
1624,2018-09-12 20:01:37-07:00
1625,2018-09-09 09:34:15-07:00
1626,2018-09-09 08:35:00-07:00
1627,2018-09-09 00:12:07-07:00
1628,2018-09-08 23:32:14-07:00
1629,2018-09-08 23:04:49-07:00
1630,2018-09-08 22:37:56-07:00
1631,2018-09-08 22:37:50-07:00
1632,2018-09-08 22:23:12-07:00
1633,2018-09-08 22:04:16-07:00
1634,2018-09-08 21:51:14-07:00
1635,2018-09-08 21:24:53-07:00
1636,2018-09-08 18:31:38-07:00
1637,2018-09-08 18:14:25-07:00
1638,2018-09-08 18:08:17-07:00
1639,2018-09-08 18:05:35-07:00
1640,2018-09-08 18:05:13-07:00
1641,2018-09-08 17:54:51-07:00
1642,2018-09-08 17:41:29-07:00
1643,2018-09-08 17:35:12-07:00
1644,2018-09-08 17:31:04-07:00
1645,2018-09-08 17:26:06-07:00
1646,2018-09-08 17:21:39-07:00
1647,2018-09-08 17:16:18-07:00
1648,2018-09-08 17:14:27-07:00
1649,2018-09-08 17:04:21-07:00
1650,2018-09-08 16:39:44-07:00
1651,2018-09-08 16:30:41-07:00
1652,2018-09-08 16:24:50-07:00
1653,2018-09-08 16:15:25-07:00
1654,2018-09-08 16:08:26-07:00
1655,2018-09-08 15:52:31-07:00
1656,2018-09-08 15:47:00-07:00
1657,2018-09-08 15:43:11-07:00
1658,2018-09-08 15:37:16-07:00
1659,2018-09-08 15:29:21-07:00
1660,2018-09-05 00:12:29-07:00
1661,2018-09-05 00:01:41-07:00
1662,2018-09-04 23:52:41-07:00
1663,2018-09-03 00:32:03-07:00
1664,2018-09-03 00:19:02-07:00
1665,2018-09-03 00:08:22-07:00
1666,2018-09-02 23:50:19-07:00
1667,2018-09-02 23:50:03-07:00
1668,2018-09-02 23:45:23-07:00
1669,2018-09-02 23:41:46-07:00
1670,2018-09-02 23:31:37-07:00
1671,2018-09-02 23:26:27-07:00
1672,2018-09-02 23:22:16-07:00
1673,2018-09-02 23:04:50-07:00
1674,2018-09-01 13:17:50-07:00
1675,2018-09-01 13:07:13-07:00
1676,2018-09-01 13:06:38-07:00
1677,2018-09-01 12:59:47-07:00
1678,2018-09-01 12:54:08-07:00
1679,2018-09-01 12:42:21-07:00
1680,2018-09-01 03:07:53-07:00
1681,2018-09-01 02:53:07-07:00
1682,2018-09-01 02:26:54-07:00
1683,2018-09-01 02:10:50-07:00
1684,2018-09-01 01:53:43-07:00
1685,2018-08-31 23:43:18-07:00
1686,2018-08-31 23:39:15-07:00
1687,2018-08-31 23:27:44-07:00
1688,2018-08-31 23:17:11-07:00
1689,2018-08-31 23:06:54-07:00
1690,2018-08-31 22:53:20-07:00
1691,2018-08-31 22:51:38-07:00
1692,2018-08-31 22:45:42-07:00
1693,2018-08-31 22:44:16-07:00
1694,2018-08-31 22:32:09-07:00
1695,2018-08-31 22:22:19-07:00
1696,2018-08-31 20:47:46-07:00
1697,2018-08-31 20:39:08-07:00
1698,2018-08-31 20:27:19-07:00
1699,2018-08-31 20:05:33-07:00
1700,2018-08-31 19:54:13-07:00
1701,2018-08-31 19:33:07-07:00
1702,2018-08-31 19:21:55-07:00
1703,2018-08-31 19:21:00-07:00
1704,2018-08-30 01:11:20-07:00
1705,2018-08-30 01:01:00-07:00
1706,2018-08-30 00:50:42-07:00
1707,2018-08-30 00:35:37-07:00
1708,2018-08-30 00:35:31-07:00
1709,2018-08-30 00:07:10-07:00
1710,2018-08-29 23:24:07-07:00
1711,2018-08-29 23:13:09-07:00
1712,2018-08-29 22:41:28-07:00
1713,2018-08-29 22:30:02-07:00
1714,2018-08-29 22:21:50-07:00
1715,2018-08-29 22:04:05-07:00
1716,2018-08-27 21:54:08-07:00
1717,2018-08-27 21:39:47-07:00
1718,2018-08-27 21:26:17-07:00
1719,2018-08-27 21:13:56-07:00
1720,2018-08-27 21:12:09-07:00
1721,2018-08-27 21:03:30-07:00
1722,2018-08-27 18:21:24-07:00
1723,2018-08-27 18:11:40-07:00
1724,2018-08-27 17:58:22-07:00
1725,2018-08-27 17:58:20-07:00
1726,2018-08-27 17:52:59-07:00
1727,2018-08-24 12:57:48-07:00
1728,2018-08-24 12:52:06-07:00
1729,2018-08-24 12:42:01-07:00
1730,2018-08-24 12:34:28-07:00
1731,2018-08-24 12:24:07-07:00
1732,2018-08-24 12:00:09-07:00
1733,2018-08-24 11:41:59-07:00
1734,2018-08-24 11:33:05-07:00
1735,2018-08-23 23:20:04-07:00
1736,2018-08-23 23:19:10-07:00
1737,2018-08-23 23:08:42-07:00
1738,2018-08-23 22:59:09-07:00
1739,2018-08-23 22:47:41-07:00
1740,2018-08-23 22:33:22-07:00
1741,2018-08-23 22:31:10-07:00
1742,2018-08-23 22:26:48-07:00
1743,2018-08-23 22:25:30-07:00
1744,2018-08-23 22:07:08-07:00
1745,2018-08-23 22:06:22-07:00
1746,2018-08-23 21:58:43-07:00
1747,2018-08-23 21:49:21-07:00
1748,2018-08-23 21:41:59-07:00
1749,2018-08-23 21:41:40-07:00
1750,2018-08-23 21:27:31-07:00
1751,2018-08-23 21:24:27-07:00
1752,2018-08-23 00:15:35-07:00
1753,2018-08-23 00:11:36-07:00
1754,2018-08-23 00:07:33-07:00
1755,2018-08-23 00:02:45-07:00
1756,2018-08-22 23:59:14-07:00
1757,2018-08-22 23:55:53-07:00
1758,2018-08-22 23:51:53-07:00
1759,2018-08-22 23:48:41-07:00
1760,2018-08-22 23:44:47-07:00
1761,2018-08-22 23:12:03-07:00
1762,2018-08-22 22:30:15-07:00
1763,2018-08-22 22:22:07-07:00
1764,2018-08-22 22:11:36-07:00
1765,2018-08-22 21:56:40-07:00
1766,2018-08-22 21:46:46-07:00
1767,2018-08-22 21:38:25-07:00
1768,2018-08-22 21:22:34-07:00
1769,2018-08-22 21:12:29-07:00
1770,2018-08-22 20:59:38-07:00
1771,2018-08-22 20:42:22-07:00
1772,2018-08-22 20:29:01-07:00
1773,2018-08-22 20:18:11-07:00
1774,2018-08-22 20:03:08-07:00
1775,2018-08-14 20:43:16-07:00
1776,2018-08-07 19:32:21-07:00
1777,2018-08-07 19:27:42-07:00
1778,2018-08-07 19:18:27-07:00
1779,2018-08-07 19:17:27-07:00
1780,2018-08-07 19:12:19-07:00
1781,2018-08-06 23:49:47-07:00
1782,2018-08-06 23:40:35-07:00
1783,2018-08-06 23:24:38-07:00
1784,2018-08-06 23:18:53-07:00
1785,2018-08-06 22:45:41-07:00
1786,2018-07-26 00:05:07-07:00
1787,2018-07-25 23:56:49-07:00
1788,2018-07-25 23:48:57-07:00
1789,2018-07-25 23:35:39-07:00
1790,2018-07-25 23:35:07-07:00
1791,2018-07-25 23:16:15-07:00
1792,2018-07-25 23:11:51-07:00
1793,2018-07-25 23:02:29-07:00
1794,2018-07-25 22:35:54-07:00
1795,2018-07-25 21:59:49-07:00
1796,2018-07-25 21:27:40-07:00
1797,2018-07-25 20:45:52-07:00
1798,2018-07-25 20:37:11-07:00
1799,2018-07-25 20:27:16-07:00
1800,2018-07-25 20:05:13-07:00
1801,2018-07-25 19:53:40-07:00
1802,2018-07-25 19:48:31-07:00
1803,2018-07-25 19:39:01-07:00
1804,2018-07-25 18:22:11-07:00
1805,2018-07-25 18:11:39-07:00
1806,2018-07-25 18:06:46-07:00
1807,2018-07-23 21:16:15-07:00
1808,2018-07-23 21:08:53-07:00
1809,2018-07-23 21:00:59-07:00
1810,2018-07-23 20:48:52-07:00
1811,2018-07-23 20:35:34-07:00
1812,2018-07-23 20:20:42-07:00
1813,2018-07-23 19:15:01-07:00
1814,2018-07-23 18:58:52-07:00
1815,2018-07-23 18:49:50-07:00
1816,2018-07-23 18:34:53-07:00
1817,2018-07-23 18:27:22-07:00
1818,2018-07-23 18:18:05-07:00
1819,2018-07-23 18:00:15-07:00
1820,2018-07-23 16:47:12-07:00
1821,2018-07-23 16:34:28-07:00
1822,2018-07-22 22:52:42-07:00
1823,2018-07-22 22:04:50-07:00
1824,2018-07-22 19:48:10-07:00
1825,2018-07-22 19:31:23-07:00
1826,2018-07-22 19:29:08-07:00
1827,2018-07-22 19:08:46-07:00
1828,2018-07-22 15:45:39-07:00
1829,2018-07-22 15:34:43-07:00
1830,2018-07-22 15:28:34-07:00
1831,2018-07-22 11:37:52-07:00
1832,2018-07-22 11:23:51-07:00
1833,2018-07-22 10:44:16-07:00
1834,2018-07-22 10:28:54-07:00
1835,2018-07-22 00:31:17-07:00
1836,2018-07-22 00:28:34-07:00
1837,2018-07-22 00:22:23-07:00
1838,2018-07-22 00:07:03-07:00
1839,2018-07-21 23:55:09-07:00
1840,2018-07-21 23:42:21-07:00
1841,2018-07-21 22:51:06-07:00
1842,2018-07-21 22:43:40-07:00
1843,2018-07-21 22:34:04-07:00
1844,2018-07-21 22:28:11-07:00
1845,2018-07-20 22:57:46-07:00
1846,2018-07-20 22:03:47-07:00
1847,2018-07-20 19:16:58-07:00
1848,2018-07-20 19:16:45-07:00
1849,2018-07-20 19:09:02-07:00
1850,2018-07-20 19:08:56-07:00
1851,2018-07-20 19:02:24-07:00
1852,2018-07-20 18:56:43-07:00
1853,2018-07-20 18:05:40-07:00
1854,2018-07-20 17:59:13-07:00
1855,2018-07-20 17:50:53-07:00
1856,2018-07-20 17:41:44-07:00
1857,2018-07-20 17:36:39-07:00
1858,2018-07-20 17:31:35-07:00
1859,2018-07-20 17:25:02-07:00
1860,2018-07-20 17:18:24-07:00
1861,2018-07-20 17:01:51-07:00
1862,2018-07-20 16:13:14-07:00
1863,2018-07-20 16:00:21-07:00
1864,2018-07-20 15:18:25-07:00
1865,2018-07-20 15:02:13-07:00
1866,2018-07-20 14:50:48-07:00
1867,2018-07-20 14:42:08-07:00
1868,2018-07-20 14:32:22-07:00
1869,2018-07-20 14:18:50-07:00
1870,2018-07-20 14:00:51-07:00
1871,2018-07-20 13:50:46-07:00
1872,2018-07-20 12:48:03-07:00
1873,2018-07-20 12:47:35-07:00
1874,2018-07-20 12:26:03-07:00
1875,2018-07-20 12:25:44-07:00
1876,2018-07-20 12:25:24-07:00
1877,2018-07-20 12:16:10-07:00
1878,2018-07-20 12:15:51-07:00
1879,2018-07-19 19:15:22-07:00
1880,2018-07-19 19:01:26-07:00
1881,2018-07-19 11:40:39-07:00
1882,2018-07-19 11:21:37-07:00
1883,2018-07-18 23:48:56-07:00
1884,2018-07-18 23:36:06-07:00
1885,2018-07-18 19:05:37-07:00
1886,2018-07-18 18:47:27-07:00
1887,2018-07-18 18:47:03-07:00
1888,2018-07-18 18:24:10-07:00
1889,2018-07-18 18:13:46-07:00
1890,2018-07-18 17:47:49-07:00
1891,2018-07-17 22:22:29-07:00
1892,2018-07-17 22:20:08-07:00
1893,2018-07-17 22:17:46-07:00
1894,2018-07-17 22:01:05-07:00
1895,2018-07-17 21:48:43-07:00
1896,2018-07-17 21:32:08-07:00
1897,2018-07-17 21:21:16-07:00
1898,2018-07-17 21:20:37-07:00
1899,2018-07-17 20:53:56-07:00
1900,2018-07-17 20:52:53-07:00
1901,2018-07-12 18:36:43-07:00
1902,2018-07-12 18:34:38-07:00
1903,2018-07-12 18:31:54-07:00
1904,2018-07-11 22:39:08-07:00
1905,2018-07-10 21:58:16-07:00
1906,2018-06-30 22:30:10-07:00
1907,2018-06-29 23:32:32-07:00
1908,2018-06-29 20:47:16-07:00
1909,2018-06-29 20:24:45-07:00
1910,2018-06-29 20:24:24-07:00
1911,2018-06-29 20:20:43-07:00
1912,2018-06-29 20:20:04-07:00
1913,2018-06-29 20:15:51-07:00
1914,2018-06-29 20:06:57-07:00
1915,2018-06-29 20:01:17-07:00
1916,2018-06-29 19:57:45-07:00
1917,2018-06-29 19:46:31-07:00
1918,2018-06-29 19:44:19-07:00
1919,2018-06-29 15:56:45-07:00
1920,2018-06-29 15:54:47-07:00
1921,2018-06-27 22:17:17-07:00
1922,2018-06-23 00:58:13-07:00
1923,2018-06-23 00:35:44-07:00
1924,2018-06-23 00:34:58-07:00
1925,2018-06-23 00:24:28-07:00
1926,2018-06-23 00:12:20-07:00
1927,2018-06-22 23:57:53-07:00
1928,2018-06-22 23:53:36-07:00
1929,2018-06-22 23:51:59-07:00
1930,2018-06-22 23:48:58-07:00
1931,2018-06-22 23:43:43-07:00
1932,2018-06-22 23:30:41-07:00
1933,2018-06-22 23:26:21-07:00
1934,2018-06-22 23:19:43-07:00
1935,2018-06-22 23:17:02-07:00
1936,2018-06-17 21:31:31-07:00
1937,2018-06-17 21:30:36-07:00
1938,2018-06-17 21:28:48-07:00
1939,2018-06-17 21:28:45-07:00
1940,2018-06-17 21:27:49-07:00
1941,2018-06-17 21:25:57-07:00
1942,2018-06-17 21:24:59-07:00
1943,2018-06-17 21:23:36-07:00
1944,2018-06-17 21:21:58-07:00
1945,2018-06-17 21:20:55-07:00
1946,2018-06-09 23:12:49-07:00
1947,2018-06-09 22:58:03-07:00
1948,2018-06-09 22:43:29-07:00
1949,2018-06-09 22:42:18-07:00
1950,2018-06-09 22:37:24-07:00
1951,2018-06-09 22:36:46-07:00
1952,2018-06-03 18:58:18-07:00
1953,2018-06-03 18:26:57-07:00
1954,2018-06-03 18:17:24-07:00
1955,2018-06-03 17:59:11-07:00
1956,2018-06-03 17:58:57-07:00
1957,2018-06-03 17:46:18-07:00
1958,2018-06-03 17:28:16-07:00
1959,2018-06-03 17:14:23-07:00
1960,2018-06-03 17:12:45-07:00
1961,2018-06-03 16:58:44-07:00
1962,2018-06-03 16:48:40-07:00
1963,2018-06-03 16:36:01-07:00
1964,2018-06-03 16:25:02-07:00
1965,2018-06-03 16:12:34-07:00
1966,2018-06-03 15:59:23-07:00
1967,2018-06-03 15:46:13-07:00
1968,2018-06-03 15:33:06-07:00
1969,2018-06-03 15:17:03-07:00
1970,2018-06-03 15:04:02-07:00
1971,2018-06-03 14:35:31-07:00
1972,2018-06-03 14:19:27-07:00
1973,2018-06-03 14:05:42-07:00
1974,2018-06-03 14:01:50-07:00
1975,2018-06-03 13:56:22-07:00
1976,2018-06-03 13:49:41-07:00
1977,2018-06-03 13:49:29-07:00
1978,2018-06-03 13:37:15-07:00
1979,2018-06-03 13:35:45-07:00
1980,2018-06-03 13:27:56-07:00
1981,2018-06-03 13:26:20-07:00
1982,2018-05-13 15:17:20-07:00
1983,2018-05-12 15:30:18-07:00
1984,2018-05-12 15:26:54-07:00
1985,2018-05-12 15:12:15-07:00
1986,2018-05-12 15:09:05-07:00
1987,2018-05-12 15:04:51-07:00
1988,2018-05-12 15:02:56-07:00
1989,2018-05-12 14:41:24-07:00
1990,2018-05-12 14:40:15-07:00
1991,2018-05-12 14:34:42-07:00
1992,2018-05-12 14:34:32-07:00
1993,2018-05-12 14:31:32-07:00
1994,2018-05-12 14:19:17-07:00
1995,2018-05-12 14:16:27-07:00
1996,2018-05-12 14:15:51-07:00
1997,2018-05-12 14:15:25-07:00
1998,2018-05-12 14:14:53-07:00
1999,2018-05-12 14:13:45-07:00
2000,2018-05-12 14:10:01-07:00
2001,2018-05-12 13:52:18-07:00
2002,2018-05-12 13:51:43-07:00
2003,2018-05-12 13:39:40-07:00
2004,2018-05-12 13:24:22-07:00
2005,2018-05-12 13:18:54-07:00
2006,2018-05-12 13:05:25-07:00
2007,2018-05-12 13:01:37-07:00
2008,2018-04-23 20:04:28-07:00
2009,2018-04-23 20:03:08-07:00
2010,2018-04-23 20:00:11-07:00
2011,2018-04-19 21:47:02-07:00
2012,2018-04-15 23:08:33-07:00
2013,2018-04-15 23:08:00-07:00
2014,2018-04-15 02:00:09-07:00
2015,2018-04-15 02:00:00-07:00
2016,2018-04-15 01:42:19-07:00
2017,2018-04-15 00:30:20-07:00
2018,2018-04-15 00:17:39-07:00
2019,2018-04-14 23:56:15-07:00
2020,2018-04-14 23:38:47-07:00
2021,2018-04-14 23:19:56-07:00
2022,2018-04-14 23:04:00-07:00
2023,2018-04-14 22:43:32-07:00
2024,2018-04-14 20:28:15-07:00
2025,2018-04-12 13:30:53-07:00
2026,2018-04-12 13:26:08-07:00
2027,2018-04-12 13:19:06-07:00
2028,2018-04-12 13:11:46-07:00
2029,2018-04-12 13:05:09-07:00
2030,2018-04-12 12:51:38-07:00
2031,2018-04-12 12:47:21-07:00
2032,2018-04-12 12:39:26-07:00
2033,2018-04-12 12:33:52-07:00
2034,2018-04-12 12:31:30-07:00
2035,2018-04-12 11:32:06-07:00
2036,2018-04-12 09:54:19-07:00
2037,2018-04-12 09:50:11-07:00
2038,2018-04-11 00:59:37-07:00
2039,2018-04-11 00:58:40-07:00
2040,2018-04-10 19:54:46-07:00
2041,2018-04-10 19:50:39-07:00
2042,2018-04-03 21:24:20-07:00
2043,2018-04-02 21:41:50-07:00
2044,2018-04-02 21:41:42-07:00
2045,2018-04-02 21:40:14-07:00
2046,2018-04-02 21:39:56-07:00
2047,2018-04-02 21:38:13-07:00
2048,2018-04-02 21:19:23-07:00
2049,2018-04-02 21:15:16-07:00
2050,2018-04-02 21:13:01-07:00
2051,2018-04-02 21:04:56-07:00
2052,2018-04-02 21:02:45-07:00
2053,2018-04-02 20:57:31-07:00
2054,2018-04-02 20:56:31-07:00
2055,2018-04-02 20:51:46-07:00
2056,2018-04-02 20:48:35-07:00
